Time,sum(Coindays destroyed – Blocks) – Bitcoin
03.05.2019,5281966.568121520
04.05.2019,4066620.489934760
05.05.2019,4227883.064976610
06.05.2019,8798908.615062050
07.05.2019,11566422.291428700
08.05.2019,7510275.036093520
09.05.2019,12656367.660070000
10.05.2019,17900739.50622720
11.05.2019,14089252.74027730
12.05.2019,8927400.331175790
13.05.2019,20132623.433683700
14.05.2019,43030937.424264000
15.05.2019,19820654.592771300
16.05.2019,11549167.799616300
17.05.2019,5695923.383166170
18.05.2019,4710774.8148453400
19.05.2019,7017842.316642940
20.05.2019,13126436.88588300
21.05.2019,11668013.76915790
22.05.2019,14361048.607822900
23.05.2019,6845000.026244500
24.05.2019,6325863.594139650
25.05.2019,7375835.796627060
26.05.2019,6453666.841290710
27.05.2019,9157881.274008250
28.05.2019,9119414.558444840
29.05.2019,38137505.86799950
30.05.2019,5282779.4057745900
31.05.2019,7576191.130400420
01.06.2019,4268067.359501810
02.06.2019,3934835.805791740
03.06.2019,22917330.962933200
04.06.2019,29574603.500984300
05.06.2019,33535260.90289170
06.06.2019,7655880.002019900
07.06.2019,4563550.683860350
08.06.2019,3403347.6596812800
09.06.2019,6591394.481785420
10.06.2019,11905674.45191980
11.06.2019,6905004.91377059
12.06.2019,7867168.841602020
13.06.2019,4014352.697736730
14.06.2019,26762833.36674510
15.06.2019,3660476.5744876900
16.06.2019,8268100.575751360
17.06.2019,9316605.79402729
18.06.2019,7229173.828603000
19.06.2019,17844121.310593800
20.06.2019,6223970.855535190
21.06.2019,13222408.706476100
22.06.2019,13785120.288242000
23.06.2019,7880478.229011640
24.06.2019,10458072.895842100
25.06.2019,18241174.283066000
26.06.2019,30069742.02846370
27.06.2019,22838221.50798430
28.06.2019,29909593.989720200
29.06.2019,9026279.679574760
30.06.2019,33541261.47193620
01.07.2019,6253864.455004210
02.07.2019,10928419.648156800
03.07.2019,11101463.998509800
04.07.2019,19032496.43487670
05.07.2019,9852769.699060230
06.07.2019,2354061.098082130
07.07.2019,3592026.435430100
08.07.2019,9072598.481978100
09.07.2019,9759175.02918385
10.07.2019,15897274.063067500
11.07.2019,13344060.402395900
12.07.2019,8147994.718321460
13.07.2019,3643622.58336802
14.07.2019,4387521.972699910
15.07.2019,6128853.082886740
16.07.2019,9018815.9277557
17.07.2019,21808415.8825291
18.07.2019,11966763.722296600
19.07.2019,17336784.801653100
20.07.2019,10161856.695226200
21.07.2019,5971365.660273480
22.07.2019,4832910.831293260
23.07.2019,3659320.440621660
24.07.2019,47009094.48735500
25.07.2019,9647733.049393760
26.07.2019,6682967.395768520
27.07.2019,4351581.153557190
28.07.2019,1941962.7035588000
29.07.2019,262251865.59649400
30.07.2019,6109521.80821386
31.07.2019,4372673.880790950
01.08.2019,8585066.726886640
02.08.2019,4023546.8988627100
03.08.2019,2218165.3264054400
04.08.2019,7632876.999656120
05.08.2019,30953196.28674950
06.08.2019,20523550.56613080
07.08.2019,10386895.353601400
08.08.2019,10937834.037875000
09.08.2019,4182767.697077930
10.08.2019,4437363.9644643900
11.08.2019,6900458.574954260
12.08.2019,5237328.906879660
13.08.2019,9842207.502946660
14.08.2019,9253548.818586550
15.08.2019,3953888.987648080
16.08.2019,4306455.760918110
17.08.2019,2729311.9996576700
18.08.2019,1989863.935602290
19.08.2019,7085330.806257740
20.08.2019,6601716.7322487900
21.08.2019,5861881.783117900
22.08.2019,3615866.5833154800
23.08.2019,17133204.4961806
24.08.2019,2877717.0862817900
25.08.2019,4744377.939420870
26.08.2019,5639941.243559200
27.08.2019,11695214.006584100
28.08.2019,5147955.66037756
29.08.2019,4777054.96535086
30.08.2019,3396302.3990338700
31.08.2019,2073373.4730263800
01.09.2019,3355141.122040300
02.09.2019,5371466.105554100
03.09.2019,6700283.431393750
04.09.2019,7585784.764889490
05.09.2019,9214768.738887630
06.09.2019,89962768.02973710
07.09.2019,2971076.7113397600
08.09.2019,3063268.713114680
09.09.2019,7582023.467599680
10.09.2019,3821638.6357714100
11.09.2019,18535782.83101800
12.09.2019,6493979.3499058800
13.09.2019,4489063.079060600
14.09.2019,3205290.0170501600
15.09.2019,4650483.35833415
16.09.2019,3800282.429589060
17.09.2019,6763967.24383431
18.09.2019,14545858.360013100
19.09.2019,4354265.851953260
20.09.2019,5907017.664040960
21.09.2019,3449379.399770920
22.09.2019,1479330.9321353300
23.09.2019,5939145.548710290
24.09.2019,33089664.153443900
25.09.2019,10367877.599804700
26.09.2019,10338689.868511300
27.09.2019,7264463.516518170
28.09.2019,4990249.433770140
29.09.2019,3082874.467781340
30.09.2019,7149460.951898380
01.10.2019,3991450.5991949100
02.10.2019,3348622.851856260
03.10.2019,3682906.4481687100
04.10.2019,4161248.9930719300
05.10.2019,1970303.9943345800
06.10.2019,2210579.9412897800
07.10.2019,7039457.265810960
08.10.2019,11653751.283793700
09.10.2019,3254215.2529924000
10.10.2019,3711699.1754494300
11.10.2019,5360000.2103081900
12.10.2019,3157184.2854048200
13.10.2019,1313012.0666441700
14.10.2019,77852216.3297423
15.10.2019,14826716.76758500
16.10.2019,6130124.151610760
17.10.2019,8017229.057062570
18.10.2019,9746707.809832790
19.10.2019,2637574.1116523300
20.10.2019,3491418.9364834300
21.10.2019,34582924.71036000
22.10.2019,3724999.9816084300
23.10.2019,5811485.869542240
24.10.2019,9502583.807248620
25.10.2019,12738947.398356600
26.10.2019,7809174.890848420
27.10.2019,4924939.791287010
28.10.2019,13936915.516747400
29.10.2019,10457679.404057700
30.10.2019,4909034.195736780
31.10.2019,13528228.559756900
01.11.2019,36236533.98284000
02.11.2019,4677428.889203130
03.11.2019,3784490.5161735900
04.11.2019,4830211.823360450
05.11.2019,32136242.07804990
06.11.2019,20699542.376059500
07.11.2019,10659057.749515700
08.11.2019,5193714.616911320
09.11.2019,2356401.1950516900
10.11.2019,1692162.6943096700
11.11.2019,5355424.898365210
12.11.2019,5485678.504123940
13.11.2019,36884358.04523840
14.11.2019,3894622.1166462400
15.11.2019,7737083.909985210
16.11.2019,1506732.7987142800
17.11.2019,1949623.9109756100
18.11.2019,14536162.611558500
19.11.2019,5718231.712421720
20.11.2019,4357675.6689305600
21.11.2019,8563970.811339370
22.11.2019,24494936.088594900
23.11.2019,13730804.959731400
24.11.2019,23948642.453552700
25.11.2019,12963250.879374500
26.11.2019,8906838.828169000
27.11.2019,11578243.184668300
28.11.2019,2692420.2347983200
29.11.2019,4518151.953919830
30.11.2019,7419424.593014010
01.12.2019,3098697.6312324200
02.12.2019,6338797.105414660
03.12.2019,7464803.473693580
04.12.2019,10235618.262788600
05.12.2019,4662561.866867970
06.12.2019,7149885.621292890
07.12.2019,1850643.3555984300
08.12.2019,2183950.2653295600
09.12.2019,4578769.315858620
10.12.2019,3687329.1312121200
11.12.2019,7198984.506197110
12.12.2019,5519712.417982530
13.12.2019,4463216.805039010
14.12.2019,3779042.7453697200
15.12.2019,4051321.45507891
16.12.2019,5854253.541381850
17.12.2019,7570460.945579320
18.12.2019,14824385.625208600
19.12.2019,7229267.0134418000
20.12.2019,23635546.693272400
21.12.2019,3445397.0608403000
22.12.2019,2997127.08647728
23.12.2019,6055346.602990190
24.12.2019,6646081.665053430
25.12.2019,14138591.404552100
26.12.2019,15596612.326441500
27.12.2019,5401175.126591830
28.12.2019,3681533.72300736
29.12.2019,3219163.85776696
30.12.2019,10850959.560418900
31.12.2019,5143169.391262070
01.01.2020,2082190.1132969800
02.01.2020,7250325.005032880
03.01.2020,4195659.204980420
04.01.2020,5038448.704676770
05.01.2020,2960074.9873365200
06.01.2020,4850337.626302520
07.01.2020,6416611.348312840
08.01.2020,6180607.456143100
09.01.2020,8473735.539595480
10.01.2020,6406159.244838910
11.01.2020,2162854.5970587400
12.01.2020,3371227.872888390
13.01.2020,4996684.340453330
14.01.2020,21910740.586678000
15.01.2020,13750223.333559000
16.01.2020,12089955.420868400
17.01.2020,4201035.108241590
18.01.2020,3464082.6750914000
19.01.2020,5326385.592875320
20.01.2020,4053259.5493089900
21.01.2020,5501174.072567840
22.01.2020,6474220.3021897800
23.01.2020,12769295.881547800
24.01.2020,14120126.060326500
25.01.2020,4064567.2193620000
26.01.2020,3375616.2345920000
27.01.2020,5015862.124690750
28.01.2020,5774015.52445017
29.01.2020,19228459.76169810
30.01.2020,6420836.9667991500
31.01.2020,13072416.429555500
01.02.2020,3726139.091758330
02.02.2020,10768098.705982700
03.02.2020,59931222.46882810
04.02.2020,7689557.476378790
05.02.2020,6406290.092765730
06.02.2020,23662764.32737780
07.02.2020,56464253.78088380
08.02.2020,10206793.549257900
09.02.2020,7628154.450247230
10.02.2020,29619899.784200500
11.02.2020,9129897.085268570
12.02.2020,6766778.770917740
13.02.2020,11697829.163517300
14.02.2020,6559298.560841720
15.02.2020,6044376.387565770
16.02.2020,3312614.5950928400
17.02.2020,4777298.5190293000
18.02.2020,7995608.13769421
19.02.2020,12892271.33529790
20.02.2020,16007668.13495030
21.02.2020,6725179.877263830
22.02.2020,3114057.6472576800
23.02.2020,4239589.275734960
24.02.2020,4461866.970070010
25.02.2020,22636777.763861400
26.02.2020,6957661.732845850
27.02.2020,5132170.438953900
28.02.2020,8457670.590655110
29.02.2020,5779563.667438940
01.03.2020,5599618.025443710
02.03.2020,15911582.34734630
03.03.2020,19950024.892085800
04.03.2020,7594552.168830130
05.03.2020,8847556.351293830
06.03.2020,6032342.5565644
07.03.2020,2660870.410566290
08.03.2020,4218951.603676000
09.03.2020,17183852.450258100
10.03.2020,9561762.783139630
11.03.2020,37573811.599160800
12.03.2020,37993683.37894190
13.03.2020,33233583.21185390
14.03.2020,14706539.056026600
15.03.2020,7027881.658038680
16.03.2020,16301357.324661600
17.03.2020,17074744.660578400
18.03.2020,5073853.362611570
19.03.2020,8684541.08063628
20.03.2020,6939100.681731550
21.03.2020,3446073.574058300
22.03.2020,4372758.440200470
23.03.2020,8024347.373861430
24.03.2020,5681635.622752430
25.03.2020,11930793.578739000
26.03.2020,7813639.542556240
27.03.2020,7420482.719434570
28.03.2020,3583482.492600260
29.03.2020,5557175.918829070
30.03.2020,5911808.92317608
31.03.2020,4649250.211160380
01.04.2020,7860214.680836900
02.04.2020,6320539.92357891
03.04.2020,3378070.7168164100
04.04.2020,3257855.551659290
05.04.2020,2282676.995135690
06.04.2020,4989764.856274800
07.04.2020,10091628.533543600
08.04.2020,4062487.4024125100
09.04.2020,7549790.948255540
10.04.2020,12422853.925000300
11.04.2020,2332131.70634698
12.04.2020,1670323.7852829400
13.04.2020,4075883.6350711800
14.04.2020,3729835.881464140
15.04.2020,5014793.665739420
16.04.2020,7797547.243945870
17.04.2020,5981796.152154750
18.04.2020,2510972.5125204500
19.04.2020,5824344.358657180
20.04.2020,5349975.468672640
21.04.2020,4724786.666280260
22.04.2020,5958653.600215130
23.04.2020,8630695.582510600
24.04.2020,5408881.3811338000
25.04.2020,4170077.698541430
26.04.2020,4486893.660964570
27.04.2020,7772456.643982660
28.04.2020,4283255.1191884100
29.04.2020,22707357.694771200
30.04.2020,11778491.441823200
01.05.2020,5787150.440617800
02.05.2020,2939830.7707909600
03.05.2020,5931384.458448160
04.05.2020,4514397.849407770
05.05.2020,5449457.212745400
06.05.2020,14702773.926977300
07.05.2020,26181150.202254300
08.05.2020,16945033.72119050
09.05.2020,9442974.25930978
10.05.2020,6073742.533766930
11.05.2020,13282152.187113300
12.05.2020,4951226.797468510
13.05.2020,5351055.818662070
14.05.2020,6853620.815863190
15.05.2020,7705319.959796720
16.05.2020,5385364.60884582
17.05.2020,3369298.7773952100
18.05.2020,7049373.19253309
19.05.2020,4330917.364922910
20.05.2020,6313025.992467890
21.05.2020,8403839.725532060
22.05.2020,5200059.42252666
23.05.2020,3739822.6151139000
24.05.2020,2908475.2937530200
25.05.2020,3887588.523710710
26.05.2020,4895053.204286950
27.05.2020,5114185.741783350
28.05.2020,7788464.130521570
29.05.2020,7426261.209552090
30.05.2020,3984414.5988699500
31.05.2020,8066028.065719440
01.06.2020,22556153.378565800
02.06.2020,10187895.333706800
03.06.2020,5813887.259311320
04.06.2020,6400684.982944210
05.06.2020,5463579.0161649300
06.06.2020,6560634.216708000
07.06.2020,5184390.800014750
08.06.2020,15068721.413553800
09.06.2020,6351068.688957440
10.06.2020,7460651.427278360
11.06.2020,5473121.043149510
12.06.2020,3727898.902360820
13.06.2020,2661891.166829280
14.06.2020,3893683.9786057700
15.06.2020,6297041.591479900
16.06.2020,5743228.278923400
17.06.2020,4296861.536635390
18.06.2020,13709433.890229400
19.06.2020,4904590.8605516900
20.06.2020,4151591.471620360
21.06.2020,4791083.373817340
22.06.2020,7599040.62319685
23.06.2020,9632832.785143340
24.06.2020,18421408.480668300
25.06.2020,4090028.99841674
26.06.2020,15316126.847162800
27.06.2020,5756108.913054240
28.06.2020,7886326.686239210
29.06.2020,6568555.37250053
30.06.2020,11963289.716987800
01.07.2020,5935472.085928710
02.07.2020,4278162.725058560
03.07.2020,4997019.716668700
04.07.2020,2597849.613496280
05.07.2020,1922521.6664052800
06.07.2020,5525959.628005490
07.07.2020,8440528.411997100
08.07.2020,14658865.479526500
09.07.2020,5414600.339643760
10.07.2020,5283652.049190480
11.07.2020,2617992.568379850
12.07.2020,3378535.856594480
13.07.2020,6479454.106612550
14.07.2020,13807459.135212300
15.07.2020,14912110.306947900
16.07.2020,4139065.4884982700
17.07.2020,5388182.562668190
18.07.2020,3292909.9547837900
19.07.2020,4091828.842624790
20.07.2020,3363944.584123840
21.07.2020,8547258.035234860
22.07.2020,11466612.881090100
23.07.2020,8387014.545322530
24.07.2020,6002671.189978780
25.07.2020,4988530.793743730
26.07.2020,5869435.615851530
27.07.2020,15339259.853515400
28.07.2020,23094171.609423500
29.07.2020,10213770.818992700
30.07.2020,11912501.566325900
31.07.2020,14974909.81845900
01.08.2020,7188775.852493770
02.08.2020,8912445.336765850
03.08.2020,17335993.055077800
04.08.2020,9088327.567826750
05.08.2020,12919416.664673100
06.08.2020,15005890.243277200
07.08.2020,15366159.149540000
08.08.2020,7000659.915003610
09.08.2020,7760123.935857920
10.08.2020,6494370.591880600
11.08.2020,17152968.54368740
12.08.2020,12750537.834182600
13.08.2020,6815897.195696670
14.08.2020,10239233.094139100
15.08.2020,6101279.382225350
16.08.2020,5621546.416784120
17.08.2020,18635720.016405700
18.08.2020,6289255.743843940
19.08.2020,7341904.994194670
20.08.2020,8184881.4085184800
21.08.2020,14583432.367094000
22.08.2020,3918304.6684979100
23.08.2020,3968670.8614462800
24.08.2020,6052254.26862013
25.08.2020,9542473.23927766
26.08.2020,11363680.802273300
27.08.2020,5897939.577800390
28.08.2020,13190767.622147600
29.08.2020,4837011.66927898
30.08.2020,5309681.505676240
31.08.2020,11583999.397763000
01.09.2020,18891639.696980900
02.09.2020,11185737.726457900
03.09.2020,13708615.091091100
04.09.2020,15414020.507472400
05.09.2020,6999726.447547650
06.09.2020,6323443.776031530
07.09.2020,5979242.81125568
08.09.2020,5329771.404763550
09.09.2020,8109625.097156640
10.09.2020,8148837.100111140
11.09.2020,8551318.212710370
12.09.2020,5886061.588665330
13.09.2020,3483802.0781382800
14.09.2020,6392562.492019060
15.09.2020,7259343.671790120
16.09.2020,15349400.892451900
17.09.2020,9213721.661367140
18.09.2020,11114102.674710500
19.09.2020,10669222.897451100
20.09.2020,9085052.711941400
21.09.2020,6763807.986054
22.09.2020,10006705.936485900
23.09.2020,6472634.334729350
24.09.2020,14393950.419595900
25.09.2020,10777294.952115300
26.09.2020,6379929.100293580
27.09.2020,6318417.899586820
28.09.2020,5449954.669370720
29.09.2020,19829415.99800810
30.09.2020,12638373.420784500
01.10.2020,6030141.942002700
02.10.2020,9474573.43327693
03.10.2020,2900729.104899940
04.10.2020,4005427.9764094100
05.10.2020,5563638.670155470
06.10.2020,6007912.081128560
07.10.2020,12269287.432936800
08.10.2020,9018349.661572250
09.10.2020,9941502.834569570
10.10.2020,3996778.0153899000
11.10.2020,6166294.779971150
12.10.2020,10810453.990871600
13.10.2020,4742452.52147812
14.10.2020,12419943.788710800
15.10.2020,9732531.778341820
16.10.2020,5012078.08172785
17.10.2020,2587150.7990423100
18.10.2020,3145176.1436689100
19.10.2020,30694447.733585500
20.10.2020,9502956.618203880
21.10.2020,11202592.909301200
22.10.2020,34030188.21004440
23.10.2020,56598384.72995250
24.10.2020,13899718.944685700
25.10.2020,7379632.118205690
26.10.2020,6042198.106950870
27.10.2020,14108559.22138200
28.10.2020,14624163.022723100
29.10.2020,14750227.586277200
30.10.2020,7827174.920404930
31.10.2020,8030344.97122958
01.11.2020,10736912.82769460
02.11.2020,22816906.916900900
03.11.2020,170417738.55080100
04.11.2020,13051525.466333200
05.11.2020,30234530.642726900
06.11.2020,19392326.55549770
07.11.2020,12372852.294618400
08.11.2020,16201815.78151570
09.11.2020,14307653.556350300
10.11.2020,10464003.17014390
11.11.2020,14650968.5191289
12.11.2020,18962980.891845100
13.11.2020,17305836.178942300
14.11.2020,11176813.368594400
15.11.2020,6996817.788586910
16.11.2020,12096489.452572800
17.11.2020,21090925.394270300
18.11.2020,29049945.74711300
19.11.2020,14680788.154088600
20.11.2020,31977250.270759100
21.11.2020,19531753.345964200
22.11.2020,10052861.413638800
23.11.2020,11797529.56972820
24.11.2020,26315271.736106200
25.11.2020,14251228.477838000
26.11.2020,42464157.899133
27.11.2020,23107750.74308470
28.11.2020,6255758.071277030
29.11.2020,9113160.902054160
30.11.2020,25770792.792184900
01.12.2020,24295303.21350470
02.12.2020,18821866.0493831
03.12.2020,20438226.820962800
04.12.2020,16570131.932282500
05.12.2020,6771496.556733350
06.12.2020,7874559.925582210
07.12.2020,15898240.68913870
08.12.2020,15935666.3450852
09.12.2020,14402487.706824400
10.12.2020,16969264.725134200
11.12.2020,33334781.847037700
12.12.2020,20144026.85437820
13.12.2020,34686741.11099060
14.12.2020,13867284.301072900
15.12.2020,15620377.006131100
16.12.2020,26429124.35453970
17.12.2020,28148508.83748000
18.12.2020,33009937.47129580
19.12.2020,15390456.425316100
20.12.2020,23914307.33479180
21.12.2020,16921511.77090040
22.12.2020,43791035.00314170
23.12.2020,29208345.17974550
24.12.2020,17833834.999146800
25.12.2020,6918999.683460050
26.12.2020,14767403.276242500
27.12.2020,24006712.825903300
28.12.2020,61211536.96182740
29.12.2020,24664001.315428300
30.12.2020,15239805.798347700
31.12.2020,19058753.03240410
01.01.2021,24022802.954731400
02.01.2021,56538224.71077420
03.01.2021,36177481.547195100
04.01.2021,55532906.974454300
05.01.2021,21918167.52233420
06.01.2021,25049561.390599900
07.01.2021,39109338.620503300
08.01.2021,32448903.296567300
09.01.2021,28154486.3411285
10.01.2021,21916250.700684600
11.01.2021,25304349.23212800
12.01.2021,15528805.640789600
13.01.2021,15413218.902490400
14.01.2021,15407697.278049100
15.01.2021,18491492.460482600
16.01.2021,10488847.147995700
17.01.2021,9590025.33447839
18.01.2021,13619846.426187500
19.01.2021,13571983.281518700
20.01.2021,10272617.719016800
21.01.2021,10379979.202023600
22.01.2021,11496596.427322700
23.01.2021,6134697.822353660
24.01.2021,5427720.975986080
25.01.2021,10150991.566393000
26.01.2021,7701182.425321760
27.01.2021,38830571.065093800
28.01.2021,13535352.489045400
29.01.2021,18028328.856838600
30.01.2021,10179934.825676200
31.01.2021,19152806.494267100
01.02.2021,7426675.5295155
02.02.2021,8359084.6965575000
03.02.2021,10678606.66381720
04.02.2021,15629796.287036300
05.02.2021,19796353.323819700
06.02.2021,9997138.799254060
07.02.2021,26296481.703246700
08.02.2021,18325598.910034600
09.02.2021,26123586.40943340
10.02.2021,16597944.08646240
11.02.2021,13502735.97270410
12.02.2021,15224734.345558500
13.02.2021,7509679.997214920
14.02.2021,10284603.261333100
15.02.2021,14194852.88854370
16.02.2021,15550380.522595200
17.02.2021,16184771.26324020
18.02.2021,20702064.051621000
19.02.2021,23315496.509746400
20.02.2021,20903854.33599560
21.02.2021,14272851.239017100
22.02.2021,14957239.038250900
23.02.2021,33662546.84081270
24.02.2021,31468946.97246700
25.02.2021,18179700.98037780
26.02.2021,20237131.240581000
27.02.2021,10218610.417603600
28.02.2021,10763891.169021800
01.03.2021,8191387.059014990
02.03.2021,18171213.064754500
03.03.2021,7852392.530781040
04.03.2021,10231955.22667320
05.03.2021,16702327.930848000
06.03.2021,6832356.900473670
07.03.2021,4727050.789171930
08.03.2021,22497140.5024616
09.03.2021,9501603.441122010
10.03.2021,9887124.469983360
11.03.2021,38419651.54585770
12.03.2021,17450388.695601900
13.03.2021,10326725.174275600
14.03.2021,19306506.784089800
15.03.2021,10804586.935691800
16.03.2021,16837681.458241900
17.03.2021,13841304.598505400
18.03.2021,6989040.992003310
19.03.2021,6578981.094904640
20.03.2021,13272495.750611300
21.03.2021,7171639.768383800
22.03.2021,13857903.009880800
23.03.2021,21499497.23196270
24.03.2021,10757771.250924900
25.03.2021,24313050.63214590
26.03.2021,11382248.620085800
27.03.2021,12614732.474836800
28.03.2021,7841178.453947350
29.03.2021,7055994.536840130
30.03.2021,11069758.754026700
31.03.2021,14842571.194428300
01.04.2021,27864628.144028700
02.04.2021,21374888.004301100
03.04.2021,4582013.287843430
04.04.2021,5563843.265950300
05.04.2021,8055668.502957480
06.04.2021,38317484.29817540
07.04.2021,8802533.381811740
08.04.2021,9623361.462431090
09.04.2021,10528741.68917110
10.04.2021,10625557.849494100
11.04.2021,15522776.736971500
12.04.2021,18681041.98758910
13.04.2021,15015031.630376
14.04.2021,34211749.54149030
15.04.2021,25433333.203567700
16.04.2021,7095249.206116670
17.04.2021,9731808.673982310
18.04.2021,32774979.89366670
19.04.2021,5218849.834034700
20.04.2021,14329722.847899000
21.04.2021,7887237.235978560
22.04.2021,12929595.415306300
23.04.2021,17474596.971871400
24.04.2021,21998685.579227700
25.04.2021,13766666.840602700
26.04.2021,12947507.775706900
27.04.2021,25280526.98642750
28.04.2021,10841033.872750700
29.04.2021,15774106.395801900
30.04.2021,20342112.730816500
01.05.2021,6105451.293340420
02.05.2021,7063585.8375584300
03.05.2021,12148620.281916600
04.05.2021,12252945.493391500
05.05.2021,9953009.340566540
06.05.2021,10340437.058577800
07.05.2021,24963586.18349770
08.05.2021,7144977.614750190
09.05.2021,10297243.283710100
10.05.2021,10867338.380393900
11.05.2021,9750359.6402051
12.05.2021,20103260.20265040
13.05.2021,20651038.681866600
14.05.2021,10663331.965511300
15.05.2021,7806703.735754310
16.05.2021,9521735.303495250
17.05.2021,9775027.389799100
18.05.2021,13204048.950341800
19.05.2021,30300527.727035100
20.05.2021,18778691.15719410
21.05.2021,13961952.228000600
22.05.2021,5898759.607516040
23.05.2021,13859804.62711140
24.05.2021,27808799.04235210
25.05.2021,10144828.291297100
26.05.2021,10181330.141982000
27.05.2021,4656410.7650478000
28.05.2021,5114812.268168050
29.05.2021,3030643.216700980
30.05.2021,21818882.764577900
31.05.2021,3632289.8302966400
01.06.2021,25118458.364796200
02.06.2021,8263087.529604260
03.06.2021,17153925.002586000
04.06.2021,4904358.334680280
05.06.2021,3217366.4038975900
06.06.2021,4717803.792895850
07.06.2021,8254179.904286190
08.06.2021,11649661.18531450
09.06.2021,7811619.21682415
10.06.2021,10280304.653634500
11.06.2021,12712309.870641700
12.06.2021,2356216.793746380
13.06.2021,4393625.171438770
14.06.2021,6479445.798163470
15.06.2021,7424731.723355310
16.06.2021,4917435.462594680
17.06.2021,4867977.512122640
18.06.2021,4636366.54429061
19.06.2021,2326006.9958677500
20.06.2021,3211880.2941391200
21.06.2021,7526577.586007450
22.06.2021,7618511.591509070
23.06.2021,13090396.097777100
24.06.2021,9508860.330317700
25.06.2021,20329741.85852970
26.06.2021,2654961.034051240
27.06.2021,4130752.6531172600
28.06.2021,4881933.927845420
29.06.2021,3748912.7779734800
30.06.2021,4327187.386401860
01.07.2021,6065643.981127630
02.07.2021,10053210.347340500
03.07.2021,2449583.764935690
04.07.2021,3779707.0353768400
05.07.2021,4972459.672348400
06.07.2021,4106681.9928470200
07.07.2021,6627842.825483740
08.07.2021,4613826.254516780
09.07.2021,6292969.963573880
10.07.2021,2207860.3215322000
11.07.2021,3085928.163301870
12.07.2021,13233387.219944100
13.07.2021,3962922.5032885700
14.07.2021,5295537.367135520
15.07.2021,6685722.381026370
16.07.2021,5695982.30180757
17.07.2021,79380369.89331400
18.07.2021,3216574.595965480
19.07.2021,5828749.378148230
20.07.2021,9411964.662774130
21.07.2021,5675170.6001535800
22.07.2021,5996213.337006310
23.07.2021,6072131.780966450
24.07.2021,2034147.3481875500
25.07.2021,3000411.4527178600
26.07.2021,22964051.81126560
27.07.2021,22786421.394334000
28.07.2021,34606851.895467000
29.07.2021,148285879.16554300
30.07.2021,5325265.53151798
31.07.2021,3738218.0173363800
01.08.2021,2628223.1720491200
02.08.2021,4367594.599750180
03.08.2021,3776350.97683761
04.08.2021,3475911.5659939700
05.08.2021,3549329.9277047200
06.08.2021,7917352.298432660
07.08.2021,3943439.679316930
08.08.2021,6101400.578055570
09.08.2021,5732720.024142260
10.08.2021,4006769.634580670
11.08.2021,6120429.928646200
12.08.2021,4455449.701835010
13.08.2021,4788005.211572410
14.08.2021,14386510.804802200
15.08.2021,2480484.0482830000
16.08.2021,4737996.888368720
17.08.2021,5376472.813039720
18.08.2021,8872800.900336250
19.08.2021,5337360.075169200
20.08.2021,4802438.416878790
21.08.2021,6431020.599517380
22.08.2021,4486776.023162860
23.08.2021,10945418.577244600
24.08.2021,4061145.009145430
25.08.2021,30546867.220741400
26.08.2021,12613395.020039500
27.08.2021,3965047.8428683100
28.08.2021,3867966.6965421100
29.08.2021,3100110.746283570
30.08.2021,7026701.808023990
31.08.2021,8057407.72542588
01.09.2021,6723724.349756050
02.09.2021,5690230.376398590
03.09.2021,5985441.67337618
04.09.2021,3898650.0406690700
05.09.2021,3146427.749672030
06.09.2021,5408767.077972820
07.09.2021,6410909.517707890
08.09.2021,5403297.8278315200
09.09.2021,13669472.572838800
10.09.2021,11184689.682677100
11.09.2021,3759282.4073463300
12.09.2021,3436864.6585178800
13.09.2021,4284439.082320290
14.09.2021,12337915.706226500
15.09.2021,10758407.776410200
16.09.2021,11973234.31004430
17.09.2021,4929266.718381470
18.09.2021,3694717.343733290
19.09.2021,4092124.8123209500
20.09.2021,6207912.4083661200
21.09.2021,3499191.273286390
22.09.2021,7064879.941721730
23.09.2021,4802668.616491500
24.09.2021,4698583.129676190
25.09.2021,1667892.2049463700
26.09.2021,69963356.74164740
27.09.2021,8913089.504522010
28.09.2021,5913975.779940820
29.09.2021,6150727.743132280
30.09.2021,10219022.228217700
01.10.2021,6498510.719029890
02.10.2021,4406417.633369280
03.10.2021,3743987.959351320
04.10.2021,6954809.863494630
05.10.2021,8523985.820269600
06.10.2021,10874886.520283800
07.10.2021,9894712.497136680
08.10.2021,6383357.181851400
09.10.2021,4795638.040993290
10.10.2021,11448466.24024540
11.10.2021,7585503.575745790
12.10.2021,18863505.721679800
13.10.2021,6641213.779194520
14.10.2021,7708047.096383900
15.10.2021,9304699.987421380
16.10.2021,10310995.095747100
17.10.2021,4088351.1079841100
18.10.2021,13222823.340212600
19.10.2021,28692841.521619400
20.10.2021,15643136.785852300
21.10.2021,12698333.204972200
22.10.2021,14081903.085407000
23.10.2021,5093867.376874640
24.10.2021,16972908.5042604
25.10.2021,13753108.919386500
26.10.2021,9604802.499979210
27.10.2021,5712198.457841870
28.10.2021,7345794.342829010
29.10.2021,8042802.385393710
30.10.2021,4541409.347595800
31.10.2021,18856028.1406914
01.11.2021,32395290.32217470
02.11.2021,19333372.545142100
03.11.2021,16979230.599839600
04.11.2021,5841504.230998770
05.11.2021,16991613.90456290
06.11.2021,5603640.608634700
07.11.2021,3104035.7363508400
08.11.2021,16811375.153617400
09.11.2021,12171427.976826000
10.11.2021,23032413.723801300
